-82.7318 -0.939771 501.4 1.00685 -50.3745 -0.00566789 -82.5498 -1.32473 503.666 0.334707 -50.2294 -0.788525 -2.09096 -0.0196654 8.5565 -0.0169788 -0.000290095 0.954044 -0.0437089 0.000250994 -0.02629 0.0824478 0.000738835 0 0.0828181 0.126691 0 0.0820793 -0.124647 0 -0.017815 0.124681 0.00100137 -0.0178133 -0.125314 0.00100617 
-83.8771 -0.683636 512.383 0.8066 -50.7335 -0.219067 -84.3929 -1.15634 515.125 0.196227 -50.8668 -0.883001 -2.02303 -0.021442 8.75918 -0.0170729 -0.000289715 0.953991 -0.0470253 0.000189683 -0.0263852 0.0812324 0.000327846 0 0.0813655 0.126257 0 0.0810999 -0.124931 0 -0.0178137 0.124681 0.00100416 -0.017812 -0.125314 0.00100897 
-85.4142 -1.15837 523.355 1.11258 -51.0383 0.100713 -85.3716 -1.52309 525.377 0.406357 -50.999 -0.655407 -1.94716 -0.0253476 8.97242 -0.0171737 -0.000289367 0.953939 -0.0504172 0.000174269 -0.0260816 0.079649 0.000893888 0 0.0798735 0.12681 0 0.0794254 -0.124537 0 -0.017812 0.124681 0.00100621 -0.0178102 -0.125314 0.00101097 
-86.3215 -1.21143 533.035 1.13117 -51.0285 0.166813 -86.4344 -1.3914 535.324 0.317406 -51.0376 -0.784033 -1.86356 -0.0289423 9.18972 -0.0172814 -0.000289131 0.953888 -0.0538476 0.000118053 -0.0253936 0.0778897 0.000774612 0 0.0780851 0.126806 0 0.0776951 -0.124718 0 -0.01781 0.124682 0.0010075 -0.017808 -0.125313 0.00101224 
-86.8899 -0.905689 541.606 0.955297 -50.8401 -0.00169893 -87.1098 -1.62166 544.117 0.422241 -50.8954 -0.583302 -1.77737 -0.0313214 9.40597 -0.017396 -0.000289002 0.953839 -0.0572851 6.44537e-05 -0.024347 0.0760584 0.000666194 0 0.0762234 0.126447 0 0.0758942 -0.124534 0 -0.0178074 0.124682 0.0010081 -0.0178054 -0.125313 0.00101284 
-87.8485 -1.46635 548.949 1.29726 -50.6923 0.315636 -87.5994 -1.77871 550.968 0.523318 -50.5614 -0.538971 -1.6944 -0.0357422 9.61559 -0.0175174 -0.000288943 0.953793 -0.0607237 2.9363e-05 -0.022985 0.0744138 0.00111324 0 0.0747014 0.127048 0 0.0741273 -0.12436 0 -0.0178041 0.124682 0.00100812 -0.0178021 -0.125313 0.00101281 
-87.8631 -1.05662 554.412 1.03646 -50.1147 0.0700883 -87.9637 -1.85161 556.899 0.538379 -50.1039 -0.472764 -1.6198 -0.0384608 9.81372 -0.0176457 -0.000289032 0.953751 -0.0641531 -4.46101e-05 -0.0213608 0.0725412 0.000824427 0 0.0727521 0.126553 0 0.0723313 -0.124343 0 -0.0178001 0.124682 0.00100759 -0.017798 -0.125313 0.00101228 
-88.2157 -1.493 558.214 1.3059 -49.5107 0.488245 -88.2347 -1.31266 560.985 0.220598 -49.4848 -0.801059 -1.55681 -0.0398803 9.99538 -0.0177809 -0.000289234 0.953712 -0.0675691 -0.000100633 -0.0195292 0.0708169 0.000741483 0 0.0710586 0.127024 0 0.0705765 -0.124917 0 -0.0177952 0.124682 0.00100663 -0.0177931 -0.125313 0.00101133 
-87.8344 -1.26602 561.07 1.18735 -48.6387 0.239948 -87.6272 -2.24039 563.119 0.738737 -48.5189 -0.223548 -1.50868 -0.0433965 10.1567 -0.0179228 -0.000289518 0.953677 -0.0709494 -0.000142235 -0.0175487 0.0687935 0.0011734 0 0.0690571 0.126801 0 0.0685308 -0.123997 0 -0.0177895 0.124682 0.00100536 -0.0177874 -0.125312 0.00101003 
-87.5894 -1.6379 561.447 1.37812 -47.6398 0.586749 -87.2795 -1.58733 564.199 0.364322 -47.5067 -0.583759 -1.47564 -0.0461178 10.2939 -0.0180714 -0.000289942 0.953646 -0.0742985 -0.00021196 -0.0154781 0.0669006 0.000930156 0 0.0672256 0.12714 0 0.0665772 -0.124664 0 -0.0177829 0.124682 0.00100385 -0.0177808 -0.125312 0.00100851 
-86.6256 -1.5014 560.909 1.30572 -46.355 0.496898 -86.2784 -1.95228 563.452 0.560792 -46.2029 -0.365774 -1.45759 -0.0489552 10.405 -0.0182266 -0.000290483 0.953619 -0.0776022 -0.000270641 -0.0133772 0.0647003 0.00106549 0 0.0650218 0.127013 0 0.0643803 -0.124313 0 -0.0177756 0.124682 0.00100219 -0.0177735 -0.125312 0.00100684 
-85.255 -1.31222 558.737 1.18908 -44.8484 0.406411 -85.133 -1.83074 561.653 0.474733 -44.7637 -0.406734 -1.45326 -0.0500348 10.4888 -0.0183883 -0.000291174 0.953596 -0.0808498 -0.000345569 -0.0112982 0.0623689 0.0008477 0 0.0626525 0.126813 0 0.0620868 -0.124463 0 -0.0177677 0.124682 0.00100046 -0.0177656 -0.125312 0.00100513 
-83.744 -1.32769 555.7 1.19482 -43.2183 0.458679 -83.3171 -2.23598 558.263 0.72052 -43.0205 -0.17678 -1.46046 -0.0521815 10.5448 -0.0185563 -0.000291966 0.953578 -0.0840331 -0.000395836 -0.00929007 0.0598082 0.00112037 0 0.060164 0.126835 0 0.0594541 -0.124017 0 -0.0177592 0.124682 0.000998762 -0.0177571 -0.125312 0.00100344 
-81.9695 -1.59048 551.285 1.34362 -41.4164 0.636679 -81.6383 -1.84981 554.006 0.48278 -41.2601 -0.364248 -1.47619 -0.0540662 10.5735 -0.0187306 -0.000292898 0.953563 -0.087149 -0.000465774 -0.00740013 0.0571994 0.00103323 0 0.057525 0.127123 0 0.0568754 -0.124437 0 -0.0177503 0.124683 0.000997162 -0.0177482 -0.125312 0.00100183 
-79.7493 -1.5995 546.022 1.35163 -39.4096 0.677517 -79.368 -1.56967 549.252 0.303981 -39.242 -0.445647 -1.4971 -0.0545246 10.5766 -0.018911 -0.000293969 0.953552 -0.0901918 -0.000535551 -0.0056666 0.0542148 0.000831341 0 0.0545801 0.127161 0 0.0538516 -0.124755 0 -0.0177412 0.124683 0.000995705 -0.0177392 -0.125312 0.00100039 
